id,name,state,city,county,geocode_display_name,roof_area_sqft,latitude,longitude,company_id,building_type,land_use_type,footprint_wkt,data_source
ms-tx-000380,Microsoft footprint TX #381,TX,,Montgomery County,"Woodland Springs Hospital, Landing Drive, Montgomery County, Texas, 77382, United States",105855.24,30.2292862,-95.5403701,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.540259 30.228761, -95.540234 30.228823, -95.540184 30.228808, -95.540114 30.228983, -95.540051 30.228965, -95.540137 30.228751, -95.540026 30.228718, -95.539887 30.229066, -95.539826 30.229048, -95.539793 30.22913, -95.539834 30.229142, -95.539764 30.229317, -95.539825 30.229335, -95.53981 30.229375, -95.539868 30.229392, -95.539896 30.229323, -95.539933 30.229334, -95.539858 30.229522, -95.539883 30.22953, -95.53984 30.229638, -95.540524 30.229843, -95.540527 30.229834, -95.540641 30.229868, -95.540802 30.229464, -95.540856 30.229481, -95.540894 30.229385, -95.540876 30.22938, -95.541009 30.229047, -95.540923 30.229022, -95.540945 30.228966, -95.540259 30.228761)))",microsoft_us_building_footprints
ms-tx-000381,Microsoft footprint TX #382,TX,Houston,Harris County,"Sam's Club, 10488, Katy Freeway Frontage Road, Spring Branch, Town & Country / CityCentre, Houston, Harris County, Texas, 77043, United States",131567.06,29.7881960,-95.5549996,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.555646 29.788625, -95.555641 29.788255, -95.555852 29.788253, -95.55585 29.788114, -95.555634 29.788116, -95.555632 29.78794, -95.555719 29.78794, -95.555719 29.787897, -95.555628 29.787898, -95.555626 29.787789, -95.554737 29.787797, -95.554737 29.787755, -95.554439 29.787758, -95.55444 29.78781, -95.554381 29.787811, -95.55438 29.787768, -95.554268 29.787769, -95.554273 29.788248, -95.554402 29.788247, -95.554407 29.788636, -95.555646 29.788625)))",microsoft_us_building_footprints
ms-tx-000382,Microsoft footprint TX #383,TX,The Woodlands,Harris County,"Creekview Elementary School, West New Harmony Trail, Creekside Park, The Woodlands, Harris County, Texas, United States",117160.71,30.1427223,-95.5570077,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.557821 30.14259, -95.557514 30.142416, -95.557403 30.142564, -95.557285 30.142487, -95.557153 30.142454, -95.557046 30.142394, -95.557165 30.142237, -95.556871 30.142071, -95.556816 30.142145, -95.556712 30.142119, -95.556625 30.142235, -95.556674 30.142262, -95.556462 30.142543, -95.556356 30.142517, -95.556175 30.142756, -95.556518 30.142949, -95.556502 30.142998, -95.556581 30.143043, -95.55668 30.142911, -95.556962 30.14307, -95.556956 30.143086, -95.556851 30.143225, -95.557163 30.143402, -95.557351 30.143152, -95.557406 30.143166, -95.557636 30.142861, -95.557622 30.142853, -95.557821 30.14259)))",microsoft_us_building_footprints
ms-tx-000383,Microsoft footprint TX #384,TX,Houston,Harris County,"Builders FirstSource, West Sam Houston Parkway North, Houston, Harris County, Texas, 77043, United States",213426.42,29.7983194,-95.5652123,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.564497 29.797724, -95.564509 29.798348, -95.564635 29.798346, -95.564636 29.798396, -95.564534 29.798398, -95.564539 29.798648, -95.564424 29.79865, -95.564428 29.798826, -95.564543 29.798825, -95.564547 29.799048, -95.565027 29.799041, -95.565019 29.798608, -95.565072 29.798607, -95.565081 29.799054, -95.565434 29.799049, -95.565425 29.798609, -95.565484 29.798608, -95.565493 29.799048, -95.565843 29.799042, -95.565827 29.798272, -95.565707 29.798274, -95.565705 29.798204, -95.565944 29.798201, -95.565931 29.79754, -95.565365 29.797548, -95.565366 29.797587, -95.565355 29.797587, -95.565359 29.79777, -95.565313 29.79777, -95.565312 29.797712, -95.564497 29.797724)))",microsoft_us_building_footprints
ms-tx-000384,Microsoft footprint TX #385,TX,Houston,Harris County,"14957, Sommermeyer Street, West by Northwest Industrial Park, Carverdale, Houston, Harris County, Texas, 77041, United States",102782.76,29.8647243,-95.5526484,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.551704 29.864967, -95.553598 29.864952, -95.553593 29.864482, -95.5517 29.864496, -95.551704 29.864967)))",microsoft_us_building_footprints
ms-tx-000385,Microsoft footprint TX #386,TX,Houston,Harris County,"Klentzman Intermediate School, 11100, Stancliff Road, Houston, Harris County, Texas, 77099, United States",106736.05,29.6602124,-95.5686008,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.568354 29.659356, -95.568284 29.659561, -95.568748 29.65968, -95.568718 29.659768, -95.568609 29.659786, -95.568679 29.659881, -95.568565 29.660216, -95.568563 29.660215, -95.568553 29.660243, -95.56823 29.66016, -95.568212 29.660214, -95.568513 29.660291, -95.568382 29.660676, -95.567906 29.660553, -95.567877 29.660638, -95.567794 29.660652, -95.567779 29.660697, -95.567846 29.660714, -95.567801 29.660844, -95.568699 29.661075, -95.568791 29.660805, -95.568625 29.660763, -95.568754 29.660691, -95.56902 29.659913, -95.568845 29.659868, -95.568857 29.659832, -95.568943 29.659854, -95.568973 29.659768, -95.569174 29.65982, -95.569278 29.659514, -95.568541 29.659324, -95.568354 29.659356)))",microsoft_us_building_footprints
ms-tx-000386,Microsoft footprint TX #387,TX,Stafford,Fort Bend County,"Cash Road, Stafford, Fort Bend County, Texas, 77477, United States",138116.42,29.6295455,-95.5737824,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.573093 29.629098, -95.573106 29.629977, -95.57456 29.629961, -95.574553 29.629519, -95.574362 29.629521, -95.574355 29.629084, -95.573093 29.629098)))",microsoft_us_building_footprints
ms-tx-000387,Microsoft footprint TX #388,TX,Houston,Harris County,"H-E-B Pharmacy, 10100, Beechnut Street, Houston, Harris County, Texas, 77072, United States",118409.92,29.6910094,-95.5599426,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.560364 29.691411, -95.560353 29.69097, -95.560452 29.690968, -95.560449 29.690843, -95.560541 29.690841, -95.560543 29.690902, -95.560986 29.690893, -95.560981 29.690681, -95.560241 29.690696, -95.560236 29.690529, -95.559818 29.690537, -95.559821 29.690648, -95.5598 29.690648, -95.5598 29.690678, -95.559449 29.690685, -95.55945 29.690721, -95.559287 29.690724, -95.559295 29.691025, -95.559228 29.691026, -95.559233 29.691212, -95.559294 29.69121, -95.5593 29.691425, -95.559599 29.691419, -95.559601 29.691507, -95.560082 29.691498, -95.56008 29.691417, -95.560364 29.691411)))",microsoft_us_building_footprints
ms-tx-000388,Microsoft footprint TX #389,TX,Houston,Harris County,"Cypress Creek High School, 9815, Grant Road, Houston, Harris County, Texas, 77070, United States",387799.81,29.9655776,-95.5654055,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.564278 29.966192, -95.564361 29.966386, -95.564718 29.966382, -95.56472 29.966519, -95.565125 29.966516, -95.56529 29.966644, -95.565936 29.966638, -95.565735 29.966163, -95.566053 29.966329, -95.566051 29.966166, -95.566548 29.966008, -95.566544 29.965721, -95.565731 29.965729, -95.565728 29.965464, -95.566621 29.965455, -95.566676 29.965375, -95.566672 29.965027, -95.565736 29.965036, -95.565734 29.964922, -95.566015 29.96492, -95.565911 29.964674, -95.56613 29.964672, -95.566127 29.964377, -95.565738 29.964381, -95.56574 29.964544, -95.56474 29.964553, -95.564752 29.965529, -95.564372 29.965533, -95.564271 29.965678, -95.564278 29.966192)))",microsoft_us_building_footprints
ms-tx-000389,Microsoft footprint TX #390,TX,Houston,Harris County,"Smith Elementary School, 11300, Stancliff Road, Parkglen West, Houston, Harris County, Texas, 77099, United States",124698.52,29.6627895,-95.5780208,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.577643 29.663509, -95.577746 29.663531, -95.577751 29.663516, -95.578029 29.663576, -95.578042 29.663528, -95.578123 29.663545, -95.578104 29.663611, -95.57818 29.663628, -95.578369 29.662971, -95.578369 29.662971, -95.578402 29.662855, -95.578352 29.662844, -95.578389 29.662713, -95.578465 29.662729, -95.578483 29.662668, -95.578526 29.662677, -95.578506 29.662745, -95.578559 29.662757, -95.578674 29.662356, -95.578434 29.662304, -95.57846 29.662215, -95.578393 29.662201, -95.578368 29.66221, -95.578354 29.662258, -95.57793 29.662166, -95.577551 29.662302, -95.577454 29.662639, -95.577611 29.662966, -95.577788 29.663004, -95.577643 29.663509)))",microsoft_us_building_footprints
ms-tx-000390,Microsoft footprint TX #391,TX,,Harris County,"Lake Road, Harris County, Texas, 77070, United States",127161.66,30.0001312,-95.5793732,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.578805 29.999562, -95.579047 30.000728, -95.57926 30.000695, -95.57928 30.000792, -95.579664 30.000732, -95.579684 30.00083, -95.579834 30.000806, -95.579855 30.000909, -95.579934 30.000897, -95.579864 30.000557, -95.579845 30.000531, -95.579836 30.000485, -95.579822 30.000466, -95.579845 30.000453, -95.579876 30.000448, -95.579842 30.000281, -95.579819 30.00025, -95.579778 30.000257, -95.579766 30.000201, -95.579759 30.000191, -95.579743 30.000116, -95.579792 30.000108, -95.579752 29.999912, -95.579684 29.999923, -95.579657 29.999792, -95.579681 29.999779, -95.579814 29.999759, -95.579771 29.999549, -95.579632 29.999571, -95.579599 29.999526, -95.579582 29.999442, -95.578805 29.999562)))",microsoft_us_building_footprints
ms-tx-000391,Microsoft footprint TX #392,TX,Stafford,Fort Bend County,"Trinity Drive, Puffer-Sweiven, LP, Stafford, Fort Bend County, Texas, 77477, United States",186976.47,29.6339843,-95.5757333,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.576225 29.634827, -95.576196 29.633132, -95.575249 29.633144, -95.575261 29.633804, -95.575167 29.633805, -95.575168 29.633861, -95.575205 29.63386, -95.575206 29.633913, -95.575169 29.633913, -95.57517 29.633974, -95.575266 29.633973, -95.575281 29.63484, -95.576225 29.634827)))",microsoft_us_building_footprints
ms-tx-000392,Microsoft footprint TX #393,TX,Huntsville,Walker County,"John M. Wynne Unit, 810, FM 2821, Huntsville, Walker County, Texas, 77349, United States",148064.02,30.7442670,-95.5779181,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.576971 30.743911, -95.576969 30.744747, -95.5775 30.744748, -95.577502 30.743972, -95.577601 30.743972, -95.5776 30.744465, -95.577871 30.744466, -95.577871 30.744574, -95.578952 30.744576, -95.578952 30.744389, -95.578909 30.744389, -95.57891 30.743914, -95.576971 30.743911)))",microsoft_us_building_footprints
ms-tx-000393,Microsoft footprint TX #394,TX,Sugar Land,Fort Bend County,"Cardinal Meadow Drive, Sugar Land, Fort Bend County, Texas, 77478, United States",102532.38,29.6419428,-95.6014633,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-95.601188 29.642759, -95.601728 29.642759, -95.601729 29.64202, -95.601788 29.64202, -95.601788 29.64195, -95.601729 29.64195, -95.60173 29.641396, -95.601762 29.641396, -95.601762 29.641139, -95.601191 29.641138, -95.601188 29.642759)))",microsoft_us_building_footprints
